codigo_anvisa,registro,nome,cnpj,razao_social
166535,126750036,ITRACONAZOL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
700068,126750123,Ibuprofeno,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1139583,126750246,Isotrat,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1265329,126750326,LAFLUGI,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1150080,126750270,LERCAN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
166536,126750037,LEVOFLOXACINO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1354199,126750364,LEVRASIDA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1116854,126750301,LIACLYSAL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1144297,126750338,LICITRO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1228537,126750311,LIPISTATINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
166537,126750038,LISINOPRIL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
166538,126750039,LORATADINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
431033,126750078,LORATADINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1301056,126750343,LORAZEPAM,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
166539,126750040,LOSARTANA POTÁSSICA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
166540,126750041,LOVASTATINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1145740,126750314,Linagliptina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
429662,126750091,MALEATO DE DEXCLORFENIRAMINA + BETAMETASONA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
5550,126750016,MALEATO DE ENALAPRIL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
339220,126750058,MALEATO DE MIDAZOLAM,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131073,126750214,MEFLAGIN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
5714,126750001,MEPHAQUIN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1713,126750005,MESPORAN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1129264,126750204,METGLIFOR XR,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432040,126750079,METRONIDAZOL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1141706,126750258,MISACOR,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
780244,126750174,MISACOR,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1318024,126750345,MULKSIN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432198,126750095,Maleato de dexclorfeniramina + Betametasona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
940298,126750315,Misacor HCT,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
845769,126750171,NEULOX,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1139550,126750397,NEXOPRAX,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
6133,126750010,NIFEDIPINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1339225,126750356,NIFLAG,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432581,126750084,NISTATINA + ÓXIDO DE ZINCO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1007152,126750396,NITAZOXANIDA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1248627,126750318,NORADOP,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
756833,126750131,NORADOP,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
166542,126750043,NORFLOXACINO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1144586,126750264,NOVASOPT,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1355033,126750391,NQ HERA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1357588,126750386,NQUÍASE,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1346952,126750360,NQZIN BABY,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1036150,126750382,Nebic,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1339224,126750355,Niflag,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
561554,126750112,Nimesulida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
762228,126750126,OLANZAPINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
3432,126750004,OLFEN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1114495,126750192,OLMESARTANA MEDOXOMILA+BESILATO DE ANLODIPINO,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1183961,126750291,OLMESIP,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
174239,126750048,OMEPRAZOL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1248318,126750341,ONIMORF,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
759320,126750168,ONIMORF,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
763509,126750138,ORLIBESI,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1140124,126750256,ORLIBESI,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
761779,126750163,ORLISTATE,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
734475,126750135,ORTOSAMIN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1033345,126750389,OSBANT,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
735158,126750154,OSTEOBLOCK,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432352,126750074,PARACETAMOL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
6785,126750007,PERIPAN 400 DEPOTABS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
904,126750008,PLASMOTRIM,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
333624,126750053,PRAVASTATINA SODICA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
434255,126750086,PREDNISONA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1135776,126750238,PREDNISONA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1319844,126750348,PREDSIGMA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
431823,126750089,Paracetamol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
433747,126750104,Propionato de clobetasol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
757129,126750184,QUIELIX,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
339647,126750054,RAMIPRIL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
735668,126750137,REDUCOFEN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131862,126750220,ROSUSTATIN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
756608,126750140,ROSUSTATIN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
747374,126750139,ROSUVASTATINA CÁLCICA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
339667,126750060,SECNIDAZOL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
764315,126750149,SEROBLOCK,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
431747,126750090,SIMETICONA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
431699,126750088,SIMETICONA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
166543,126750044,SINVASTATINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1420267,126750395,SINZETAB,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1148763,126750271,SUCCINATO DE DESVENLAFAXINA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1109151,126750189,TADALAFILA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
776513,126750158,TELMISARTANA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
798004,126750162,TIBOLONA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
756044,126750133,TORVILIP,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1139996,126750245,TORVILIP,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
2951,126750013,TRABILIN,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1116473,126750194,TRADEP,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
764282,126750144,TRAVOPROSTA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
939065,126750366,TRIBUGESTEX,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432385,126750096,Tioconazol + Tinidazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
743732,126750132,VALSARTANA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1137991,126750241,VALSARTANA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
756339,126750145,VALSARTANA+HIDROCLOROTIAZIDA,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1136380,126750240,VASIFIL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
735339,126750159,VASIFIL,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1148759,126750283,VENLAPRESS,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432719,126750092,Valerato de betametasona + sulfato de gentamicina + tolnaftato + clioquinol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432717,126750093,Valerato de betametasona + sulfato de gentamicina + tolnaftato + clioquinol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1007169,126750400,ZOXYLAB,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
429458,126750071,acebrofilina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1152888,126750287,aciclovir,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1370072,126750370,aciclovir,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1143769,126750263,algestona acetofenida + enantato de estradiol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1140289,126750252,alprazolam,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1118996,126750205,amoxicilina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1254675,126750323,amoxicilina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1283206,126750333,amoxicilina + clavulanato de potássio,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1258589,126750321,amoxicilina + clavulanato de potássio,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1165190,126750281,amoxicilina triidratada,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
3546967,126750409,aripiprazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1123827,126750202,atenolol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
436159,126750099,atenolol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1156287,126750272,azitromicina di-hidratada,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1130837,126750212,besilato de anlodipino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1227837,126750307,besilato de levanlodipino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1152887,126750274,bissulfato de clopidogrel,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131366,126750218,brometo de pinavério,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1121008,126750209,bromidrato de citalopram,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
436289,126750107,bromoprida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1119829,126750197,cabergolina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1130110,126750207,captopril,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
710695,126750141,carbamazepina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1137381,126750242,carvedilol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1133921,126750233,cefalexina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1402472,126750381,celecoxibe,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1338474,126750358,cetoconazol + dipropionato de betametasona + sulfato de neomicina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1238104,126750316,cetoprofeno,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1119980,126750198,citrato de sildenafila,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1226039,126750304,citrato de tamoxifeno,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1162355,126750282,cloridrato de ambroxol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1293166,126750339,cloridrato de amitriptilina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1228065,126750306,cloridrato de bupropiona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1435318,126750398,cloridrato de ciprofloxacino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1135330,126750239,cloridrato de diltiazem,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1392292,126750378,cloridrato de donepezila,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1143107,126750260,cloridrato de dorzolamida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1144053,126750265,cloridrato de dorzolamida+maleato de timolol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
2533559,126750405,cloridrato de fexofenadina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1405425,126750383,cloridrato de fexofenadina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1110613,126750191,cloridrato de lercanidipino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1130552,126750211,cloridrato de metformina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
984581,126750298,cloridrato de metformina +glibenclamida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1130307,126750292,cloridrato de metilfenidato,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1164879,126750280,cloridrato de nafazolina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
2888727,126750406,cloridrato de naratriptana,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1139276,126750253,cloridrato de paroxetina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1383757,126750375,cloridrato de pioglitazona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
563544,126750116,cloridrato de ranitidina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1322056,126750349,cloridrato de ranitidina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1139295,126750254,cloridrato de ranitidina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1132401,126750224,cloridrato de sertralina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1134044,126750236,cloridrato de sibutramina monoidratado,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1225758,126750308,cloridrato de tansulosina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
558198,126750115,cloridrato de tramadol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1132153,126750217,cloridrato de venlafaxina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1382246,126750373,cloridrato duloxetina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1158187,126750403,dapagliflozina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131372,126750223,desloratadina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1007133,126750369,desogestrel,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1133102,126750232,diclofenaco sódico,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1206878,126750297,dicloridrato de trimetazidina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1122638,126750401,dienogeste,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1206830,126750299,dipirona monoidratada,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1396114,126750379,dipirona monoidratada,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1133745,126750231,domperidona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
743568,126750136,domperidona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1116298,126750200,drosperinona + etinilestradiol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1116524,126750195,drospirenona + etinilestradiol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1137171,126750250,esomeprazol magnésico tri-hidratado,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1130119,126750208,estradiol+acetato de noretisterona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1155810,126750275,etodolaco,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1121578,126750201,finasterida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1303925,126750354,finasterida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
429980,126750072,glibenclamida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1135094,126750234,glibenclamida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1259333,126750320,gliclazida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1354787,126750372,glimepirida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131863,126750216,hemifumarato de bisoprolol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1145134,126750267,hemifumarato de quetiapina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1121369,126750210,hemitartarato de zolpidem,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1344391,126750359,ibandronato de sódio monoidratado,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1138005,126750255,indapamida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1138957,126750249,isotretinoína,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1346943,126750361,itraconazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1708548,126750402,ivermectina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1138951,126750248,lansoprazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1162598,126750276,latanoprosta,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1163885,126750284,latanoprosta + maleato de timolol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1149327,126750268,levofloxacino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1132402,126750228,losartana potássica,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
939055,126750346,maleato de trimebutina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
432188,126750082,meloxicam,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1134233,126750235,meloxicam,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1285929,126750334,mirtazapina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1367024,126750368,montelucaste de sódio,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1141371,126750392,naproxeno sódico,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1132915,126750229,nimesulida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
431974,126750073,nistatina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131876,126750230,norfloxacino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1324510,126750351,olanzapina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1010103,126750385,olmesartana medoxomila,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1401735,126750387,olmesartana medoxomila+hidroclorotiazida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
572846,126750113,omeprazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1399812,126750380,omeprazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1138933,126750251,orlistate,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131091,126750215,oxalato de escitalopram,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1384617,126750374,pantoprazol sódico sesqui-hidratado,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1152678,126750273,paracetamol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1353739,126750367,paracetamol + cafeína,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1216592,126750302,paracetamol + fosfato de codeína,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1346508,126750362,prednisolona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
960823,126750394,pregabalina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
433087,126750103,propionato de clobetasol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1144977,126750266,repaglinida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1225993,126750303,risedronato sódico,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1285728,126750336,risperidona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131614,126750219,rosuvastatina cálcica,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1354465,126750365,secnidazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131116,126750222,secnidazol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1228290,126750310,sinvastatina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1229416,126750313,succinato de solifenacina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1226208,126750305,tacrolimo,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1143249,126750262,telmisartana,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
939281,126750295,telmisartana+hidroclorotiazida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1140302,126750257,tibolona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1230803,126750312,tobramicina,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1287965,126750337,topiramato,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1141730,126750261,travoprosta,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131115,126750227,valerato de betametasona + sulfato de gentamicina + clioquinol + tolnaftato,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1131866,126750226,valerato de betametasona + sulfato de gentamicina + tolnaftato + clioquinol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1111567,126750347,valerato de estradiol,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1141995,126750259,valsartana + besilato de anlodipino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
897796,126750176,valsartana + besilato de anlodipino,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
1163148,126750279,valsartana + hidroclorotiazida,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
656349,126750117,ácido fusídico + valerato de betametasona,72593791000111,NOVA QUIMICA FARMACÊUTICA S/A
69851,102270032,ACETATO DE DEXAMETASONA,05866579000193,LABORATÓRIO MADREVITA LTDA
69871,102270028,ACIDO ACETIL SALICILICO,05866579000193,LABORATÓRIO MADREVITA LTDA
137523,102270043,AGUA PARA INJECAO MADREVITA,05866579000193,LABORATÓRIO MADREVITA LTDA
69946,102270014,AMOXICILINA,05866579000193,LABORATÓRIO MADREVITA LTDA
69885,102270029,CEFORTE,05866579000193,LABORATÓRIO MADREVITA LTDA
70088,102270027,CETOCONAZOL,05866579000193,LABORATÓRIO MADREVITA LTDA
125132,102270039,CIMETIDINA,05866579000193,LABORATÓRIO MADREVITA LTDA
70138,102270034,CLORETO DE BENZALCONIO + OXIDO DE ZINCO + CANFORA,05866579000193,LABORATÓRIO MADREVITA LTDA
70139,102270035,CLORETO DE BENZALCONIO + OXIDOZINCO + CANFORA,05866579000193,LABORATÓRIO MADREVITA LTDA
172980,102270046,CLORETO DE POTASSIO,05866579000193,LABORATÓRIO MADREVITA LTDA
70151,102270010,CLORETO DE SODIO,05866579000193,LABORATÓRIO MADREVITA LTDA
137606,102270041,CLORETO DE SODIO  +CLORETO DE BENZALCONIO + CLOR. NAFAZOLINA,05866579000193,LABORATÓRIO MADREVITA LTDA
70163,102270033,CLORETO DE SODIO + CLORETO DE BENZALCONIO,05866579000193,LABORATÓRIO MADREVITA LTDA
70172,102270013,CLORETO DE SODIO+CALCIO E POTASSIO+LACTATO DE SODIO,05866579000193,LABORATÓRIO MADREVITA LTDA
70174,102270020,CLORETO DE SÓDIO,05866579000193,LABORATÓRIO MADREVITA LTDA
125276,102270037,CLORIDRATO DE BROMEXINA,05866579000193,LABORATÓRIO MADREVITA LTDA
137658,102270044,DEXAMETASONA,05866579000193,LABORATÓRIO MADREVITA LTDA
165083,102270045,DICITRATO DE TRIPIPERAZINA,05866579000193,LABORATÓRIO MADREVITA LTDA
70314,102270024,DICLOFENACO POTÁSSICO,05866579000193,LABORATÓRIO MADREVITA LTDA
70322,102270018,DICLOFENACO SÓDICO,05866579000193,LABORATÓRIO MADREVITA LTDA
137671,102270042,DIMETICONA,05866579000193,LABORATÓRIO MADREVITA LTDA
70340,102270009,DORPIRONA,05866579000193,LABORATÓRIO MADREVITA LTDA
527728,102270053,ELIXIR MADREVITA,05866579000193,LABORATÓRIO MADREVITA LTDA
70407,102270011,EXTRATO DE FIGADO + CIANOCOBALAMINA,05866579000193,LABORATÓRIO MADREVITA LTDA
70983,102270008,FERROMAX,05866579000193,LABORATÓRIO MADREVITA LTDA
137720,102270040,HIDROXIDO DE MAGNESIO,05866579000193,LABORATÓRIO MADREVITA LTDA
70537,102270021,HIDRÓXIDO DE ALUMÍNIO,05866579000193,LABORATÓRIO MADREVITA LTDA
70539,102270026,HIDRÓXIDO DE ALUMÍNIO + HIDRÓXIDO DE MAGNÉSIO + SIMETICONA,05866579000193,LABORATÓRIO MADREVITA LTDA
70552,102270007,IODETO DE POTASSIO,05866579000193,LABORATÓRIO MADREVITA LTDA
70569,102270003,IODO METALOIDE + IODETO DE SODIO + ACIDO SALICILICO + ACIDO BENZOICO,05866579000193,LABORATÓRIO MADREVITA LTDA
70573,102270006,IODOPOVIDONA,05866579000193,LABORATÓRIO MADREVITA LTDA
70796,102270017,KBOT MADREVITA,05866579000193,LABORATÓRIO MADREVITA LTDA
70618,102270030,MALEATO DE DEXCLORFENIRAMINA,05866579000193,LABORATÓRIO MADREVITA LTDA
174113,102270047,MENTOL + CANFORA + OLEO DE EUCALIPTO,05866579000193,LABORATÓRIO MADREVITA LTDA
126050,102270038,METILDOPA,05866579000193,LABORATÓRIO MADREVITA LTDA
70676,102270015,METRONIDAZOL,05866579000193,LABORATÓRIO MADREVITA LTDA
70701,102270022,MONOSSULFIRAM,05866579000193,LABORATÓRIO MADREVITA LTDA
70724,102270019,NISTAN,05866579000193,LABORATÓRIO MADREVITA LTDA
70773,102270036,PARACETAMOL,05866579000193,LABORATÓRIO MADREVITA LTDA
70807,102270049,PERÓXIDO DE HIDROGÊNIO,05866579000193,LABORATÓRIO MADREVITA LTDA
70867,102270023,RANITIDINA,05866579000193,LABORATÓRIO MADREVITA LTDA
70178,102270016,SOLUÇÃO GLICOFISIOLÓGICA MADREVITA,05866579000193,LABORATÓRIO MADREVITA LTDA
70487,102270005,SOLUÇÃO GLICOSADA MADREVITA,05866579000193,LABORATÓRIO MADREVITA LTDA
70977,102270031,SULFATO DE SALBUTAMOL,05866579000193,LABORATÓRIO MADREVITA LTDA
367214,102270004,TALCO ASEPTOL,05866579000193,LABORATÓRIO MADREVITA LTDA
70636,102270012,VERMESAN,05866579000193,LABORATÓRIO MADREVITA LTDA
71056,102270025,"VITAMINA B1,B2,B6,NICOTINAMIDA,PANTOTENATO DE CALCIO",05866579000193,LABORATÓRIO MADREVITA LTDA
700056,155380003,BOSENTANA,05240939000147,ACTELION PHARMACEUTICALS DO BRASIL LTDA
1119600,155380004,Opsumit,05240939000147,ACTELION PHARMACEUTICALS DO BRASIL LTDA
272891,155380001,TRACLEER,05240939000147,ACTELION PHARMACEUTICALS DO BRASIL LTDA
1228305,155380005,UPTRAVI,05240939000147,ACTELION PHARMACEUTICALS DO BRASIL LTDA
