ANO,PRINCÍPIO ATIVO,CNPJ,LABORATÓRIO,CÓDIGO GGREM,REGISTRO,EAN,EAN 2,EAN 3,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,TIPO DE PRODUTO (STATUS DO PRODUTO),REGIME DE PREÇO,PF Sem Impostos,PF 0%,PF 12%,PF 17%,PF 17% ALC,PF 17% ZONA FRANCA DE MANAUS,"PF 17,5%","PF 17,5% ALC",PF 18%,PF 18% ALC,PF 19%,PF 20%,PF 21%,PF 22%,RESTRIÇÃO HOSPITALAR,CAP,CONFAZ 87,ICMS 0%,ANÁLISE RECURSAL,LISTA DE CONCESSÃO DE CRÉDITO TRIBUTÁRIO (PIS/COFINS),ÚLTIMA ALTERAÇÃO,COMERCIALIZAÇÃO 2016,TARJA
2017,NICOTINA,59.748.988/0001-14,JOHNSON & JOHNSON INDUSTRIAL LTDA,539600104173318,1572100080574,7891010942137,,,NICORETTE,4 MG GOMA MAST CT DISPLAY BL AL PLAS INC X 210 - ME,N07B0 - PRODUTOS ANTITABACO,Novo (Referência),,,"267,57","309,2","330,64","287,83",,"332,95","289,57","335,29","291,34",,345,,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,59.748.988/0001-14,JOHNSON & JOHNSON INDUSTRIAL LTDA,539600106176314,1572100080191,7891010978235,,,NICORETTE,4 MG GOMA MAST CT BL AL PLAS INC X 60 - MENTA,N07B0 - PRODUTOS ANTITABACO,Novo (Referência),,,"74,53","86,12","92,09","80,17",,"92,74","80,66","93,39","81,15",,"96,09",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510605405114313,1010701820139,7896015517670,,,NIQUITIN,2 MG PAS CT BL AL/AL X 36  ,N07B0 - PRODUTOS ANTITABACO,Novo,,,"41,44","47,89","51,21","44,58",,"51,57","44,85","51,93","45,12",,"53,43",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510605406110311,1010701820082,7896015517830,,,NIQUITIN,2 MG PAS BL AL/AL X 4  ,N07B0 - PRODUTOS ANTITABACO,Novo,,,"4,6","5,32","5,69","4,95",,"5,73","4,98","5,77","5,01",,"5,94",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510605407117311,1010701820295,7896015517779,,,NIQUITIN,4 MG PAS CT BL AL/AL X 36  ,N07B0 - PRODUTOS ANTITABACO,Novo,,,"44,36","51,26","54,82","47,72",,"55,2","48,01","55,59","48,3",,"57,2",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,33.247.743/0001-10,GLAXOSMITHKLINE BRASIL LTDA,510605408113318,1010701820236,7896015517731,,,NIQUITIN,4 MG PAS BL AL/AL X 4  ,N07B0 - PRODUTOS ANTITABACO,Novo,,,"4,92","5,68","6,07","5,29",,"6,12","5,32","6,16","5,35",,"6,34",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,59.748.988/0001-14,JOHNSON & JOHNSON INDUSTRIAL LTDA,539600108111317,1572100080418,7981010970871,,,NICORETTE,2 MG TABLE MAST CT BL AL PLAS INC X 30,N07B0 - PRODUTOS ANTITABACO,Novo (Referência),,,"34,53","39,9","42,67","37,15",,"42,97","37,37","43,27","37,6",,"44,52",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,59.748.988/0001-14,JOHNSON & JOHNSON INDUSTRIAL LTDA,539600107113316,1572100080450,7981010970888,,,NICORETTE,4 MG TABLE MAST CT BL AL PLAS INC X 30,N07B0 - PRODUTOS ANTITABACO,Novo (Referência),,,"38,22","44,16","47,23","41,11",,"47,56","41,36","47,89","41,61",,"49,28",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINA,59.748.988/0001-14,JOHNSON & JOHNSON INDUSTRIAL LTDA,539600202175315,1572100080371,7891010890810,,,NICORETTE FR,4 MG TABLE MAST CT BL AL PLAS INC X 30,N07B0 - PRODUTOS ANTITABACO,Novo,,,"38,22","44,16","47,23","41,11",,"47,56","41,36","47,89","41,61",,"49,28",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINAMIDA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522709001110426,1211000960016,7891045038690,,,STRESSTABS 6,CARTUCHO CONTENDO 1 FRASCO PLÁSTICO COM 30 COMPRIMI,A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS,Específico,,,Liberado,,,,,,,,,,,,,Sim,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINAMIDA,61.517.397/0001-88,THERASKIN FARMACEUTICA LTDA.,512103701163415,1019102850018,7897129301025,,,PAPULESS,40 MG/G GEL TOP CT BG AL X 25 G,D10A0 - ANTIACNEICOS TÓPICOS,Específico,,,"31,63","36,56","39,09","34,03",,"39,36","34,24","39,64","34,44",,"40,79",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NICOTINAMIDA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522709202132427,1211000540033,7891045038515,,,CLUSIVOL,CARTUCHO CONTENDO 1 FRASCO COM 240 ML (COMPOSTO),A11A4 - OUTROS POLIVITAMÍNICOS COM MINERAIS,Específico,,,Liberado,,,,,,,,,,,,,Sim,Não,Não,,,NEGATIVA,,NÃO,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017013,1705600520103,7891106002370,,,ADALAT OROS,20 MG COM CT BL AL/AL X 15,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"46,39","52,71","55,89","55,89",,"56,23","56,23","56,57","56,57",,"57,98",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017113,1705600520111,7891106904094,,,ADALAT OROS,20 MG COM CT BL AL/AL X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"92,77","105,42","111,77","111,77",,"112,44","112,44","113,13","113,13",,"115,96",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017203,1705600520189,7891106000932,,,ADALAT OROS,30 MG COM CT BL AL/AL X 15,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"56,68","64,41","68,29","68,29",,"68,7","68,7","69,12","69,12",,"70,85",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017303,1705600520197,7891106903936,,,ADALAT OROS,30 MG COM CT BL AL/AL X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"113,34","128,8","136,55","136,55",,"137,38","137,38","138,22","138,22",,"141,68",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017413,1705600520014,7891106000949,,,ADALAT OROS,60 MG COM CT BL AL/AL X 15,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"83,44","94,82","100,53","100,53",,"101,14","101,14","101,76","101,76",,"104,3",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017513,1705600520022,7891106903943,,,ADALAT OROS,60 MG COM CT BL AL/AL X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"166,94","189,7","201,13","201,13",,"202,35","202,35","203,58","203,58",,"208,67",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017613,1705600520261,7891106001588,,,ADALAT,10 MG COM REV CT BL AL/PLAST AMB OPC X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"16,3","18,52","19,64","19,64",,"19,76","19,76","19,88","19,88",,"20,38",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060017713,1705600520294,7891106000925,,,ADALAT RETAR,20 MG COM REV CT BL AL/PLAST AMB OPC X 30,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"24,15","27,44","29,1","29,1",,"29,27","29,27","29,45","29,45",,"30,19",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIFEDIPINO,18.459.628/0001-15,BAYER S.A.,538912060016913,1705600520332,7891106000918,,,ADALAT,10 MG CAP GEL CT BL AL/AL X 60,C08A0 - ANTAGONISTAS DO CÁLCIO PUROS,Novo (Referência),,,"23,48","26,68","28,29","28,29",,"28,46","28,46","28,63","28,63",,"29,35",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIFUROXAZIDA,33.388.182/0001-79,PRODUTOS FARMACÊUTICOS MILLET ROU,529101102135410,1039700250026,7896830500222,,,PASSIFURIL,SUS ORAL CT FR VD AMB X 40 ML,A07A0 - ANTIDIARREICOS ANTIINFECCIOSOS INTE,Novo,,,"9,98","11,53","12,33","10,73",,"12,41","10,8","12,5","10,86",,"12,86",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NILOTINIBE,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526516060086803,1006810600093,7896261020146,,,TASIGNA,150 MG CAP GEL DURA CT BL AL PLAS INC X 120,L01H0 - INIBIDORES DE PROTEINA QUINASE,Novo,,,"9229,36","10487,91","11119,72","11119,72",,"11187,1","11187,1","11255,32","11255,32",,"11536,7",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NILOTINIBE,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526514070079204,1006810600077,7896261019973,,,TASIGNA,200 MG CAPGEL DURA CT BL AL PLAS INC X 112,L01H0 - INIBIDORES DE PROTEINA QUINASE,Novo (Referência),,,"11485,44",,,,,,,,,,,,,Não,Não,Sim,,,POSITIVA,,SIM,
2017,NILOTINIBE,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526530601112214,1006810600034,7896261013926,,,TASIGNA,200 MG CAPGEL DURA CT BL AL/AL X 112,L01H0 - INIBIDORES DE PROTEINA QUINASE,Novo (Referência),,,"11144,42",,,,,,,,,,,,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NIMESULIDA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509304119311,1057303010036,7896658005121,,,NISULID,100 MG COM CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"25,17","28,61","30,33","30,33",,"30,51","30,51","30,7","30,7",,"31,47",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIMESULIDA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500514110058003,1057303010184,7896658023194,,,NISULID,100 MG COM DISP CT BL AL PLAS TRANS X 4,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"8,82","10,03","10,63","10,63",,"10,69","10,69","10,76","10,76",,"11,03",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIMESULIDA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509309110312,1057303010133,7896658005084,,,NISULID,100 MG COM DISP CT BL AL PLAS INC X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"27,81","31,61","33,51","33,51",,"33,71","33,71","33,92","33,92",,"34,77",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIMESULIDA,42.457.796/0001-56,DIFFUCAP - CHEMOBRÁS QUÍMICA E FA,507301901111310,1043000410021,7898096577857,,,ARFLEX RETAR,200 MG CAP AP CT 2 BL AL PLAS INC X 6,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"36,17","41,1","43,58","43,58",,"43,84","43,84","44,11","44,11",,"45,21",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIMESULIDA,42.457.796/0001-56,DIFFUCAP - CHEMOBRÁS QUÍMICA E FA,507301902118319,1043000410011,7898096577840,,,ARFLEX RETAR,200 MG CAP AP CT BL AL PLAS INC X 6,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"19,05","21,65","22,95","22,95",,"23,09","23,09","23,23","23,23",,"23,81",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIMESULIDA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509305166313,1057303010109,7896658001727,,,NISULID,20 MG/G GEL CT BG AL X 40 G,M02A0 - ANTI-REUMÁTICOS E ANALGÉSICOS TÓPIC,Novo,,,"19,02","21,98","23,5","20,46",,"23,66","20,58","23,83","20,71",,"24,52",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NIMESULIDA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509302140313,1057303010052,7896658005657,,,NISULID,100 MG SUP CT STR X 12,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"25,65","29,15","30,9","30,9",,"31,09","31,09","31,28","31,28",,"32,06",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NIMESULIDA,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509301136411,1057303010079,7896658005138,,,NISULID,50 MG/ML SUS OR CT FR PLAS OPC GOT X 15 ML ,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"20,71","23,53","24,95","24,95",,"25,1","25,1","25,25","25,25",,"25,88",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIMESULIDA BETACICLODEXTRINA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E,540915090015617,1781700980012,7897322701738,,,MAXSULID,400 MG COM CT BL AL PLAS INC X 10,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"18,93","21,52","22,81","22,81",,"22,95","22,95","23,09","23,09",,"23,67",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NIMESULIDA BETACICLODEXTRINA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E,540915090015717,1781700980047,7897322704746,,,MAXSULID,400 MG COM CT BL AL PLAS INC X 4,M01A1 - ANTI-REUMÁTICOS NÃO ESTEROIDAIS PUR,Novo (Referência),,,"7,56","8,59","9,11","9,11",,"9,16","9,16","9,22","9,22",,"9,45",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NIMORAZOL,46.070.868/0001-69,LABORATORIOS PFIZER LTDA.,522240401118411,1021601900012,7891268105407,,,NAXOGIN,500 MG COM CT BL AL PLAS INC X 8,G01A1 - TRICOMONICIDAS SISTÊMICOS,Novo,,,"22,76","25,86","27,42","27,42",,"27,58","27,58","27,75","27,75",,"28,44",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NIMOTUZUMABE,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508027802156219,1004310150025,7891317454975,,,CIMAHER,50 MG SOL INJ IV CT 4 FA VD INC X 10 ML ,L01G0 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSI,Biológicos,,,"3918,21","4452,51","4720,73","4720,73",,"4749,34","4749,34","4778,3","4778,3",,"4897,76",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NISTATINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501113090020914,1063902640023,7896016801082,,,MICOSTATIN,25.000 UI/G CREM VAG CT BG AL X 60 G + 14 APLIC,G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Novo (Referência),,,"14,39","16,35","17,34","17,34",,"17,44","17,44","17,55","17,55",,"17,99",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NISTATINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501113120021403,1063902600021,7896016807640,,,DERMODEX,100.000 UI/G + 200 MG/G POM DERM CT BG AL X 15 G,D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo (Referência),,,"8,82","10,19","10,9","9,49",,"10,97","9,54","11,05","9,6",,"11,37",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NISTATINA,60.397.775/0001-74,TAKEDA PHARMA LTDA.,501113120021503,1063902600031,7896016801921,,,DERMODEX,100.000 UI/G + 200 MG/G POM DERM CT BG AL X 30 G,D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo (Referência),,,"17,64","20,39","21,8","18,98",,"21,96","19,1","22,11","19,21",,"22,75",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NISTATINA,56.998.982/0001-07,BRISTOL-MYERS SQUIBB FARMACÊUTICA,505103402139311,1018000370170,7896016801242,,,MICOSTATIN,100000 UI/ML SUS OR CT FR VD AMB X 50 ML + CGT,A01B0 - ANTIFÚNGICOS ORAIS TÓPICOS,Novo (Referência),,,"24,5","27,84","29,52","29,52",,"29,7","29,7","29,88","29,88",,"30,63",,,Sim,Não,Não,,,POSITIVA,,NÃO,
2017,NISTATINA,56.998.982/0001-07,BRISTOL-MYERS SQUIBB FARMACÊUTICA,505112020017603,1018000370310,7896016807275,,,MICOSTATIN,100000 UI/ML SUS OR CT FR VD AMB X 60 ML + CGT,J02A0 - AGENTES SISTÊMICOS PARA INFECÇÕES F,Novo (Referência),,,"29,4","33,41","35,42","35,42",,"35,63","35,63","35,85","35,85",,"36,75",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NITAZOXANIDA,33.349.473/0001-58,FARMOQUÍMICA S/A,509004402117311,1039001730011,7898040321512,,,ANNITA,500 MG COMP REV CT BL AL PLAS X 6 ,P01G0 - OUTROS ANTIPARASITÁRIOS,Novo (Referência),,,"46,5","53,74","57,46","50,02",,"57,86","50,32","58,27","50,63",,"59,96",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITAZOXANIDA,33.349.473/0001-58,FARMOQUÍMICA S/A,509004401137317,1039001730046,7898040321420,,,ANNITA,20 MG/ML PÓ SUSP OR CT FR VD AMB X 45 ML ,P01G0 - OUTROS ANTIPARASITÁRIOS,Novo (Referência),,,"19,44","22,46","24,02","20,91",,"24,19","21,04","24,36","21,17",,"25,07",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITAZOXANIDA,33.349.473/0001-58,FARMOQUÍMICA S/A,509004403131316,1039001730038,7898040321505,,,ANNITA,20 MG/ML PÓ SUSP OR CT FR VD AMB X 100 ML,P01G0 - OUTROS ANTIPARASITÁRIOS,Novo (Referência),,,"40,28","46,54","49,77","43,33",,"50,12","43,59","50,47","43,85",,"51,93",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE BUTOCONAZOL,00.923.140/0001-31,EMS SIGMA PHARMA LTDA,531601501162317,1356900280018,7894916501804,,,GYNAZOLE-1,20 MG/G CREM VAG CT APLIC PRE-ENVAS X 5 G,G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Novo (Referência),,,"44,67","51,62","55,2","48,06",,"55,59","48,35","55,98","48,64",,"57,6",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE FENTICONAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509103164311,1057303270089,7896658006883,,,FENTIZOL,"0,02 G/G CREM DERM CT BG AL X 30 G",D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo (Referência),,,"26,83",31,"33,15","28,86",,"33,39","29,04","33,62","29,21",,"34,59",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NITRATO DE FENTICONAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509104160318,1057303270161,7896658003981,,,FENTIZOL,"0,02 G/G CREM DERM CT BG AL X 20G",D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo (Referência),,,"17,09","19,74","21,11","18,38",,"21,26","18,49","21,41","18,6",,"22,03",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE FENTICONAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509102168311,1057303270054,7896658005091,,,FENTIZOL,"0,02 G/G CREM VAG CT BG AL X 40 G + 7 APLIC ",G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Novo (Referência),,,"36,55","42,24","45,16","39,32",,"45,48","39,56","45,8","39,8",,"47,13",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE FENTICONAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509106171317,1057303270151,7896658001390,,,FENTIZOL,20 MG/ML SOL DERM CT FR PLAS OPC SPR X 30 ML,D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo (Referência),,,"26,83",31,"33,15","28,86",,"33,39","29,04","33,62","29,21",,"34,59",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE FENTICONAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509101110311,1057303270021,7896658005282,,,FENTIZOL,600 MG OVL CT BL AL PLAS INC X 1 + 1 APLIC + 2 DEDE,G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Novo (Referência),,,"35,66","41,2","44,06","38,36",,"44,37","38,59","44,68","38,82",,"45,97",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NITRATO DE FENTICONAZOL,60.659.463/0029-92,ACHÉ LABORATÓRIOS FARMACÊUTICOS S,500509105116312,1057303270178,7896658007309,,,FENTIZOL,600 MG OVL CT BL AL PLAS INC X 1 + 1 APLIC,G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Novo (Referência),,,"35,66","41,2","44,06","38,36",,"44,37","38,59","44,68","38,82",,"45,97",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE ISOCONAZOL,18.459.628/0001-15,BAYER S.A.,538913120022513,1705600990010,7795320008814,,,GYNO-ICADEN,10 MG/G CREM VAG CT BG X 40 G + 7 APLIC,G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Novo (Referência),,,"39,75","45,93","49,12","42,76",,"49,46","43,02","49,81","43,28",,"51,25",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE ISOCONAZOL,18.459.628/0001-15,BAYER S.A.,538913120022613,1705600990045,7501303484151,,,GYNO-ICADEN,600 MG/OVULO CT STRIP X 1 + DEDEIRA,G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Novo (Referência),,,"45,1","52,11","55,73","48,51",,"56,12","48,8","56,51","49,1",,"58,15",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE MICONAZOL,51.780.468/0001-87,JANSSEN-CILAG FARMACÊUTICA LTDA,514500401170310,1123600240070,7896212478675,,,DAKTARIN,20 MG/G LOC TOP CT FR PLAS OPC GOT X 30 G ,D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo,,,"12,19","14,08","15,06","13,11",,"15,16","13,19","15,27","13,27",,"15,71",,,Não,Não,Não,,,NEGATIVA,,NÃO,
2017,NITRATO DE MICONAZOL,18.459.628/0001-15,BAYER S.A.,538914120022903,1705600790038,7891106909495,,,GYNOTRAN,750MG + 200MG ÓVULO CT 1 STRIP X 7 + 14 DEDEIRAS,G01A2 - TRICOMONICIDAS TÓPICOS,Novo (Referência),,,"46,92","54,21","57,97","50,47",,"58,38","50,77","58,79","51,08",,"60,49",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE MICONAZOL,18.459.628/0001-15,BAYER S.A.,538913010021205,1705600790021,7891106903967,,,GYNOTRAN,750MG + 200MG ÓVULO CT 1 STRIP X 7 + 7 LUVAS,G01A2 - TRICOMONICIDAS TÓPICOS,Novo (Referência),,,"46,92","54,21","57,97","50,47",,"58,38","50,77","58,79","51,08",,"60,49",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITRATO DE OXICONAZOL,18.459.628/0001-15,BAYER S.A.,538912020009203,1705600250025,7891106006392,,,OCERAL,10 MG/G CREM DERM CT BG AL X 20 G,D01A1 - ANTIFÚNGICOS DERMATOLÓGICOS TÓPICOS,Novo (Referência),,,"16,16","18,67","19,97","17,38",,"20,11","17,49","20,25","17,6",,"20,84",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITROFURAL,33.060.740/0001-72,MANTECORP INDÚSTRIA QUÍMICA E FAR,512402201162313,1009301370333,7891142165152,,,FURACIN,2.0 MG/G POM CT BG AL X 30 G,D06A0 - ANTIBIÓTICOS TÓPICOS E/OU SULFONAMI,Novo (Referência),,,"7,42","8,58","9,17","7,98",,"9,24","8,03","9,3","8,08",,"9,57",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITROFURAL,33.060.740/0001-72,MANTECORP INDÚSTRIA QUÍMICA E FAR,512402202177314,1009301370310,7891142165176,,,FURACIN,2.0 MG/ML SOL CT FR PET AMB X 30 ML,D06A0 - ANTIBIÓTICOS TÓPICOS E/OU SULFONAMI,Novo (Referência),,,"5,32","6,15","6,58","5,73",,"6,62","5,76","6,67","5,8",,"6,86",,,Não,Não,Não,,,NEGATIVA,,SIM,
2017,NITROFURANTOÍNA,33.060.740/0001-72,MANTECORP INDÚSTRIA QUÍMICA E FAR,512402802115311,1009300620062,7891142165770,,,MACRODANTINA,100 MG CAPGEL DURA CT BL AL PLAS INC X 28,G04A9 - OUTROS ANTI-SÉPTICOS URINÁRIOS,Novo (Referência),,,"6,92","7,86","8,34","8,34",,"8,39","8,39","8,44","8,44",,"8,65",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NITROFURANTOÍNA,61.082.426/0002-07,COSMED INDUSTRIA DE COSMETICOS E,540916110024017,1781707870034,7891142165770,,,MACRODANTINA,100 MG CAP GEL DURA CT BL AL PLAS TRANS X 28,G04A9 - OUTROS ANTI-SÉPTICOS URINÁRIOS,Novo (Referência),,,"6,92","7,86","8,34","8,34",,"8,39","8,39","8,44","8,44",,"8,65",,,Não,Não,Não,,,POSITIVA,,SIM,
2017,NITROGLICERINA,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526511401170419,1006800920011,7896261000667,,,NITRODERM TT,25 MG SIST ADES TRANSD CT 10 ENV AL POLIET X 1,C01E0 - NITRITOS E NITRATOS,Novo (Referência),,,"49,65","56,42","59,82","59,82",,"60,18","60,18","60,55","60,55",,"62,06",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NITROGLICERINA,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526511402177417,1006800920028,7896261000650,,,NITRODERM TT,50 MG SIST ADES TRANSD CT 10 ENV AL POLIET X 1,C01E0 - NITRITOS E NITRATOS,Novo (Referência),,,"72,27","82,13","87,08","87,08",,"87,61","87,61","88,14","88,14",,"90,34",,,Não,Não,Não,,,POSITIVA,,NÃO,
2017,NIVOLUMABE,56.998.982/0001-07,BRISTOL-MYERS SQUIBB FARMACÊUTICA,505116070022601,1018004080023,7896016808265,,,OPDIVO,100 MG SOL INJ CT 1 FA VD INC X 10 ML,L01G0 - ANTICORPOS MONOCLONAIS ANTINEOPLÁSI,Biológicos,,,"6299,9","7280,08","7784,96","6776,99",,"7839,33","6818,07","7894,47","6859,64",,"8123,03",,,Sim,Não,Não,,,NEGATIVA,,SIM,
